OrderID,CustomerID,SalespersonPersonID,ContactPersonID,OrderDate
206328,705,8,760,2014-10-01
206329,1112,14,3312,2014-10-01
206330,763,14,819,2014-10-01
206331,257,16,307,2014-10-01
206332,798,14,854,2014-10-01
206333,657,8,711,2014-10-01
206334,1002,15,1062,2014-10-01
206335,1116,3,3316,2014-10-01
206336,889,6,948,2014-10-01
206337,275,13,327,2014-10-01
206338,294,15,346,2014-10-01
206339,665,6,719,2014-10-01
206340,472,14,525,2014-10-01
206341,956,7,1016,2014-10-01
206342,1004,16,1064,2014-10-01
206343,969,20,1029,2014-10-01
206344,615,8,669,2014-10-01
206345,488,15,541,2014-10-01
206346,469,15,521,2014-10-01
206347,124,6,173,2014-10-01
206348,535,16,588,2014-10-01
206349,1006,15,1066,2014-10-01
206350,500,14,553,2014-10-01
206351,417,16,469,2014-10-01
206352,810,7,866,2014-10-01
206353,1000,13,1060,2014-10-01
206354,910,15,969,2014-10-01
206355,588,15,642,2014-10-01
206356,319,13,371,2014-10-01
206357,88,16,137,2014-10-01
206358,341,13,393,2014-10-01
206359,405,14,457,2014-10-01
206360,926,13,986,2014-10-01
206361,161,6,211,2014-10-01
206362,91,2,140,2014-10-01
206363,385,3,437,2014-10-01
206364,494,8,547,2014-10-01
206365,520,3,573,2014-10-01
206366,1114,6,3314,2014-10-01
206367,90,20,139,2014-10-01
206368,555,8,608,2014-10-01
206369,564,8,618,2014-10-01
206370,303,16,355,2014-10-01
206371,336,8,388,2014-10-01
206372,949,13,1009,2014-09-30
206373,481,3,534,2014-10-01
206374,554,13,607,2014-10-01
206375,64,7,113,2014-10-01
206376,361,16,413,2014-10-01
206377,218,2,268,2014-10-01
206378,62,7,110,2014-10-01
206379,240,6,290,2014-10-01
206380,488,15,541,2014-10-01
206381,469,15,521,2014-10-01
206382,1006,15,1066,2014-10-01
206383,319,13,371,2014-10-01
206384,88,16,137,2014-10-01
206385,613,2,667,2014-10-02
206386,480,3,533,2014-10-02
206387,749,3,804,2014-10-02
206388,1007,13,1067,2014-10-02
206389,213,2,263,2014-10-02
206390,742,13,797,2014-10-02
206391,119,16,168,2014-10-02
206392,567,3,621,2014-10-02
206393,702,16,757,2014-10-02
206394,912,13,971,2014-10-02
206395,266,14,317,2014-10-02
206396,880,16,939,2014-10-02
206397,364,14,416,2014-10-02
206398,904,3,963,2014-10-02
206399,751,15,807,2014-10-02
206400,380,7,432,2014-10-02
206401,857,16,915,2014-10-02
206402,421,15,473,2014-10-02
206403,928,14,988,2014-10-02
206404,949,13,1009,2014-10-02
206405,345,2,397,2014-10-02
206406,370,15,422,2014-10-02
206407,703,14,758,2014-10-02
206408,872,6,930,2014-10-02
206409,617,16,671,2014-10-02
206410,195,6,245,2014-10-02
206411,413,14,465,2014-10-02
206412,179,6,229,2014-10-02
206413,13,6,60,2014-10-02
206414,364,15,416,2014-10-02
206415,225,14,275,2014-10-02
206416,436,7,488,2014-10-02
206417,582,3,636,2014-10-02
206418,35,8,83,2014-10-02
206419,754,8,810,2014-10-02
206420,483,13,536,2014-10-02
206421,329,15,381,2014-10-02
206422,166,20,216,2014-10-02
206423,383,15,435,2014-10-02
206424,329,8,381,2014-10-02
206425,806,2,862,2014-10-02
206426,387,7,439,2014-10-02
206427,643,20,697,2014-10-02
206428,582,6,636,2014-10-02
206429,984,16,1044,2014-10-02
206430,818,14,875,2014-10-02
206431,987,13,1047,2014-10-02
206432,620,8,674,2014-10-02
206433,946,3,1006,2014-10-02
206434,262,2,313,2014-10-02
206435,310,13,362,2014-10-02
206436,769,20,825,2014-10-02
206437,837,16,894,2014-10-02
206438,211,6,261,2014-10-02
206439,993,8,1053,2014-10-02
206440,783,13,839,2014-10-02
206441,670,16,725,2014-10-02
206442,324,3,376,2014-10-02
206443,150,13,200,2014-10-02
206444,432,20,484,2014-10-02
206445,729,13,784,2014-10-02
206446,637,20,691,2014-10-02
206447,963,3,1023,2014-10-02
206448,181,3,231,2014-10-02
206449,243,15,293,2014-10-02
206450,485,14,538,2014-10-02
206451,39,20,87,2014-10-02
206452,886,3,945,2014-10-02
206453,333,6,385,2014-10-02
206454,51,3,99,2014-10-02
206455,30,20,77,2014-10-02
206456,715,20,770,2014-10-02
206457,587,13,641,2014-10-02
206458,131,20,180,2014-10-02
206459,804,6,860,2014-10-02
206460,248,3,298,2014-10-02
206461,74,20,123,2014-10-02
206462,345,20,397,2014-10-02
206463,707,16,762,2014-10-02
206464,478,20,531,2014-10-02
206465,666,16,720,2014-10-02
206466,516,3,569,2014-10-02
206467,247,20,297,2014-10-02
206468,1114,6,3314,2014-10-02
206469,137,14,186,2014-10-02
206470,888,15,947,2014-10-02
206471,859,8,917,2014-10-02
206472,855,2,912,2014-10-02
206473,134,3,183,2014-10-02
206474,388,14,440,2014-10-02
206475,207,3,257,2014-10-02
206476,279,13,331,2014-10-02
206477,776,13,832,2014-10-02
206478,867,15,925,2014-10-02
206479,861,3,919,2014-10-02
206480,1119,15,3319,2014-10-02
206481,66,6,115,2014-10-02
206482,290,20,342,2014-10-02
206483,432,20,484,2014-10-02
206484,39,6,87,2014-10-02
206485,917,2,977,2014-10-02
206486,243,6,293,2014-10-02
206487,97,6,146,2014-10-02
206488,475,6,528,2014-10-02
206489,1,3,47,2014-10-02
206490,892,2,951,2014-10-02
206491,591,15,645,2014-10-02
206492,748,20,803,2014-10-02
206493,220,8,270,2014-10-02
206494,35,20,83,2014-10-02
206495,663,3,717,2014-10-02
206496,681,15,736,2014-10-02
206497,231,3,281,2014-10-02
206498,847,8,904,2014-10-02
206499,128,13,177,2014-10-02
206500,324,13,376,2014-10-02
206501,791,7,847,2014-10-02
206502,373,7,425,2014-10-02
206503,922,15,982,2014-10-02
206504,114,3,163,2014-10-02
206505,474,3,527,2014-10-02
206506,886,2,945,2014-10-02
206507,249,20,299,2014-10-02
206508,393,3,445,2014-10-01
206509,480,3,533,2014-10-02
206510,742,13,797,2014-10-02
206511,119,16,168,2014-10-02
206512,380,7,432,2014-10-02
206513,872,6,930,2014-10-02
206514,179,6,229,2014-10-02
206515,582,3,636,2014-10-02
206516,582,6,636,2014-10-02
206517,984,16,1044,2014-10-02
206518,987,13,1047,2014-10-02
206519,946,3,1006,2014-10-02
206520,587,13,641,2014-10-02
206521,131,20,180,2014-10-02
206522,345,20,397,2014-10-02
206523,516,3,569,2014-10-02
206524,279,13,331,2014-10-02
206525,1119,15,3319,2014-10-02
206526,663,3,717,2014-10-02
206527,791,7,847,2014-10-02
206528,237,8,287,2014-10-03
206529,297,7,349,2014-10-03
206530,755,14,811,2014-10-03
206531,529,8,582,2014-10-03
206532,997,14,1057,2014-10-03
206533,342,15,394,2014-10-03
206534,400,16,452,2014-10-03
206535,1123,7,3323,2014-10-03
206536,1118,2,3318,2014-10-03
206537,597,14,651,2014-10-03
206538,895,6,954,2014-10-03
206539,5,16,52,2014-10-03
206540,115,14,164,2014-10-03
206541,347,14,399,2014-10-03
206542,631,16,685,2014-10-03
206543,460,7,512,2014-10-03
206544,908,7,967,2014-10-03
206545,924,6,984,2014-10-03
206546,739,15,794,2014-10-03
206547,623,20,677,2014-10-03
206548,661,7,715,2014-10-03
206549,290,13,342,2014-10-03
206550,920,3,980,2014-10-03
206551,364,3,416,2014-10-03
206552,283,2,335,2014-10-03
206553,457,2,509,2014-10-03
206554,547,2,600,2014-10-03
206555,981,8,1041,2014-10-03
206556,256,16,306,2014-10-03
206557,297,8,349,2014-10-03
206558,774,13,830,2014-10-03
206559,882,8,941,2014-10-03
206560,892,3,951,2014-10-03
206561,590,13,644,2014-10-03
206562,810,13,866,2014-10-03
206563,335,15,387,2014-10-03
206564,268,16,319,2014-10-03
206565,598,3,652,2014-10-03
206566,768,14,824,2014-10-03
206567,919,2,979,2014-10-03
206568,818,13,875,2014-10-03
206569,840,16,897,2014-10-03
206570,486,6,539,2014-10-03
206571,512,6,565,2014-10-03
206572,1000,8,1060,2014-10-03
206573,115,16,164,2014-10-03
206574,984,7,1044,2014-10-03
206575,454,20,506,2014-10-03
206576,93,2,142,2014-10-03
206577,180,15,230,2014-10-03
206578,787,2,843,2014-10-03
206579,109,16,158,2014-10-03
206580,687,6,742,2014-10-03
206581,991,7,1051,2014-10-03
206582,545,8,598,2014-10-03
206583,319,8,371,2014-10-03
206584,93,13,142,2014-10-03
206585,306,8,358,2014-10-03
206586,822,6,879,2014-10-03
206587,180,7,230,2014-10-03
206588,769,13,825,2014-10-03
206589,477,14,530,2014-10-03
206590,762,2,818,2014-10-03
206591,969,16,1029,2014-10-03
206592,385,20,437,2014-10-03
206593,1122,15,3322,2014-10-03
206594,531,15,584,2014-10-03
206595,813,13,869,2014-10-03
206596,639,20,693,2014-10-03
206597,713,6,768,2014-10-03
206598,542,2,595,2014-10-03
206599,877,16,936,2014-10-03
206600,854,7,911,2014-10-03
206601,363,6,415,2014-10-03
206602,294,3,346,2014-10-03
206603,263,7,314,2014-10-03
206604,591,7,645,2014-10-03
206605,115,20,164,2014-10-03
206606,429,13,481,2014-10-03
206607,79,8,128,2014-10-03
206608,312,13,364,2014-10-03
206609,318,6,370,2014-10-03
206610,524,14,577,2014-10-03
206611,649,15,703,2014-10-03
206612,852,6,909,2014-10-03
206613,593,20,647,2014-10-03
206614,409,20,461,2014-10-03
206615,1006,3,1066,2014-10-03
206616,619,15,673,2014-10-03
206617,507,7,560,2014-10-03
206618,414,15,466,2014-10-03
206619,288,20,340,2014-10-03
206620,535,7,588,2014-10-03
206621,928,6,988,2014-10-03
206622,507,7,560,2014-10-03
206623,642,6,696,2014-10-03
206624,501,16,554,2014-10-03
206625,903,6,962,2014-10-03
206626,748,8,803,2014-10-03
206627,341,13,393,2014-10-03
206628,634,7,688,2014-10-03
206629,890,14,949,2014-10-03
206630,422,14,474,2014-10-03
206631,174,6,224,2014-10-03
206632,349,8,401,2014-10-03
206633,778,2,834,2014-10-03
206634,844,6,901,2014-10-03
206635,691,6,746,2014-10-03
206636,606,2,660,2014-10-03
206637,508,15,561,2014-10-03
206638,246,20,296,2014-10-03
206639,454,3,506,2014-10-03
206640,168,13,218,2014-10-03
206641,610,15,664,2014-10-03
206642,346,2,398,2014-10-03
206643,763,8,819,2014-10-03
206644,462,2,514,2014-09-25
206645,997,14,1057,2014-10-03
206646,1118,2,3318,2014-10-03
206647,597,14,651,2014-10-03
206648,5,16,52,2014-10-03
206649,347,14,399,2014-10-03
206650,920,3,980,2014-10-03
206651,364,3,416,2014-10-03
206652,283,2,335,2014-10-03
206653,297,8,349,2014-10-03
206654,810,13,866,2014-10-03
206655,268,16,319,2014-10-03
206656,598,3,652,2014-10-03
206657,486,6,539,2014-10-03
206658,1000,8,1060,2014-10-03
206659,454,20,506,2014-10-03
206660,545,8,598,2014-10-03
206661,319,8,371,2014-10-03
206662,769,13,825,2014-10-03
206663,477,14,530,2014-10-03
206664,813,13,869,2014-10-03
206665,649,15,703,2014-10-03
206666,414,15,466,2014-10-03
206667,288,20,340,2014-10-03
206668,778,2,834,2014-10-03
206669,346,2,398,2014-10-03
206670,95,2,144,2014-10-04
206671,492,3,545,2014-10-04
206672,16,6,63,2014-10-04
206673,45,8,93,2014-10-04
206674,232,7,282,2014-10-04
206675,529,20,582,2014-10-04
206676,569,2,623,2014-10-04
206677,409,14,461,2014-10-04
206678,624,2,678,2014-10-04
206679,848,13,905,2014-10-04
206680,876,7,935,2014-10-04
206681,2,15,49,2014-10-04
206682,24,3,71,2014-10-04
206683,444,16,496,2014-10-04
206684,405,14,457,2014-10-04
206685,635,13,689,2014-10-04
206686,986,15,1046,2014-10-04
206687,285,15,337,2014-10-04
206688,624,2,678,2014-10-04
206689,237,2,287,2014-10-04
206690,991,16,1051,2014-10-04
206691,946,3,1006,2014-10-04
206692,488,7,541,2014-10-04
206693,556,16,609,2014-10-04
206694,500,3,553,2014-10-04
206695,95,2,144,2014-10-04
206696,16,6,63,2014-10-04
206697,529,20,582,2014-10-04
206698,624,2,678,2014-10-04
206699,547,8,600,2014-10-06
206700,133,14,182,2014-10-06
206701,763,15,819,2014-10-06
206702,21,6,68,2014-10-06
206703,892,2,951,2014-10-06
206704,565,7,619,2014-10-06
206705,447,7,499,2014-10-06
206706,805,2,861,2014-10-06
206707,989,20,1049,2014-10-06
206708,717,2,772,2014-10-06
206709,22,2,69,2014-10-06
206710,237,8,287,2014-10-06
206711,574,6,628,2014-10-06
206712,557,3,611,2014-10-06
206713,174,13,224,2014-10-06
206714,999,6,1059,2014-10-06
206715,259,2,309,2014-10-06
206716,965,13,1025,2014-10-06
206717,227,7,277,2014-10-06
206718,713,2,768,2014-10-06
206719,36,2,84,2014-10-06
206720,474,3,527,2014-10-06
206721,944,2,1004,2014-10-06
206722,217,13,267,2014-10-06
206723,722,20,777,2014-10-06
206724,552,6,605,2014-10-06
206725,293,7,345,2014-10-06
206726,41,3,89,2014-10-06
206727,517,7,570,2014-10-06
206728,630,8,684,2014-10-06
206729,744,20,799,2014-10-06
206730,233,14,283,2014-10-06
206731,940,20,1000,2014-10-06
206732,535,14,588,2014-10-06
206733,168,20,218,2014-10-06
206734,755,8,811,2014-10-06
206735,945,16,1005,2014-10-06
206736,76,6,125,2014-10-06
206737,104,6,153,2014-10-06
206738,604,6,658,2014-10-06
206739,539,8,592,2014-10-06
206740,333,13,385,2014-10-06
206741,135,3,184,2014-10-06
206742,334,15,386,2014-10-06
206743,773,6,829,2014-10-06
206744,338,20,390,2014-10-06
206745,825,7,882,2014-10-06
206746,360,3,412,2014-10-06
206747,425,2,477,2014-10-06
206748,506,16,559,2014-10-06
206749,572,6,626,2014-10-06
206750,1127,14,3327,2014-10-06
206751,966,2,1026,2014-10-06
206752,837,2,894,2014-10-06
206753,559,2,613,2014-10-06
206754,231,16,281,2014-10-06
206755,1003,3,1063,2014-10-06
206756,815,20,872,2014-10-06
206757,271,2,322,2014-10-06
206758,465,15,517,2014-10-06
206759,119,2,168,2014-10-06
206760,918,15,978,2014-10-06
206761,446,15,498,2014-10-06
206762,583,20,637,2014-10-06
206763,52,7,100,2014-10-06
206764,14,20,61,2014-10-06
206765,203,16,253,2014-10-06
206766,545,20,598,2014-10-06
206767,98,14,147,2014-10-06
206768,709,20,764,2014-10-06
206769,220,14,270,2014-10-06
206770,875,14,934,2014-10-06
206771,585,13,639,2014-10-06
206772,113,8,162,2014-10-06
206773,591,3,645,2014-10-06
206774,905,8,964,2014-10-06
206775,131,15,180,2014-10-06
206776,864,3,922,2014-10-06
206777,605,15,659,2014-10-06
206778,73,13,122,2014-10-06
206779,981,20,1041,2014-10-06
206780,319,20,371,2014-10-06
206781,991,13,1051,2014-10-06
206782,305,6,357,2014-10-06
206783,83,13,132,2014-10-06
206784,179,8,229,2014-10-06
206785,555,6,608,2014-10-06
206786,386,16,438,2014-10-06
206787,71,7,120,2014-10-06
206788,898,14,957,2014-10-06
206789,433,2,485,2014-10-06
206790,32,13,79,2014-10-06
206791,113,13,162,2014-10-06
206792,716,20,771,2014-10-06
206793,363,2,415,2014-10-06
206794,465,16,517,2014-10-06
206795,414,7,466,2014-10-06
206796,410,20,462,2014-10-06
206797,368,13,420,2014-10-06
206798,810,20,866,2014-10-06
206799,586,20,640,2014-10-06
206800,263,14,314,2014-10-06
206801,421,6,473,2014-10-06
206802,423,7,475,2014-10-06
206803,728,3,783,2014-10-06
206804,727,15,782,2014-10-06
206805,870,8,928,2014-10-06
206806,759,6,815,2014-10-06
206807,638,13,692,2014-10-06
206808,373,7,425,2014-10-06
206809,76,7,125,2014-10-06
206810,166,13,216,2014-10-06
206811,106,20,155,2014-10-06
206812,950,8,1010,2014-10-06
206813,524,20,577,2014-10-06
206814,838,6,895,2014-10-06
206815,375,2,427,2014-10-06
206816,211,14,261,2014-10-06
206817,69,15,118,2014-10-06
206818,29,16,76,2014-10-06
206819,595,7,649,2014-10-06
206820,369,3,421,2014-10-06
206821,155,6,205,2014-10-06
206822,986,3,1046,2014-10-06
206823,97,20,146,2014-10-06
206824,745,16,800,2014-10-06
206825,21,6,68,2014-10-06
206826,805,2,861,2014-10-06
206827,965,13,1025,2014-10-06
206828,227,7,277,2014-10-06
206829,168,20,218,2014-10-06
206830,539,8,592,2014-10-06
206831,135,3,184,2014-10-06
206832,334,15,386,2014-10-06
206833,583,20,637,2014-10-06
206834,14,20,61,2014-10-06
206835,319,20,371,2014-10-06
206836,83,13,132,2014-10-06
206837,386,16,438,2014-10-06
206838,113,13,162,2014-10-06
206839,410,20,462,2014-10-06
206840,368,13,420,2014-10-06
206841,421,6,473,2014-10-06
206842,373,7,425,2014-10-06
206843,524,20,577,2014-10-06
206844,838,6,895,2014-10-06
206845,211,14,261,2014-10-06
206846,379,20,431,2014-10-07
206847,828,15,885,2014-10-07
206848,1115,6,3315,2014-10-07
206849,605,2,659,2014-10-07
206850,683,8,738,2014-10-07
206851,322,20,374,2014-10-07
206852,310,14,362,2014-10-07
206853,549,14,602,2014-10-07
206854,134,15,183,2014-10-07
206855,10,8,57,2014-10-07
206856,746,3,801,2014-10-07
206857,468,13,520,2014-10-07
206858,135,8,184,2014-10-07
206859,206,3,256,2014-10-07
206860,474,8,527,2014-10-07
206861,660,6,714,2014-10-07
206862,405,2,457,2014-10-07
206863,800,2,856,2014-10-07
206864,433,20,485,2014-10-07
206865,969,2,1029,2014-10-07
206866,487,3,540,2014-10-07
206867,107,2,156,2014-10-07
206868,782,13,838,2014-10-07
206869,226,15,276,2014-10-07
206870,831,7,888,2014-10-07
206871,955,6,1015,2014-10-07
206872,695,6,750,2014-10-07
206873,807,13,863,2014-10-07
206874,916,20,975,2014-10-07
206875,781,20,837,2014-10-07
206876,593,2,647,2014-10-07
206877,743,16,798,2014-10-07
206878,647,16,701,2014-10-07
206879,769,16,825,2014-10-07
206880,833,7,890,2014-10-07
206881,839,2,896,2014-10-07
206882,307,8,359,2014-10-07
206883,453,15,505,2014-10-07
206884,493,8,546,2014-10-07
206885,118,8,167,2014-10-07
206886,674,16,729,2014-10-07
206887,212,16,262,2014-10-07
206888,938,6,998,2014-10-07
206889,997,8,1057,2014-10-07
206890,654,6,708,2014-10-07
206891,603,8,657,2014-10-07
206892,206,6,256,2014-10-07
206893,843,16,900,2014-10-07
206894,918,20,978,2014-10-07
206895,351,16,403,2014-10-07
206896,493,8,546,2014-10-07
206897,806,6,862,2014-10-07
206898,593,3,647,2014-10-07
206899,685,14,740,2014-10-07
206900,56,20,104,2014-10-07
206901,973,13,1033,2014-10-07
206902,677,8,732,2014-10-07
206903,702,13,757,2014-10-07
206904,836,2,893,2014-10-07
206905,55,13,103,2014-10-07
206906,182,6,232,2014-10-07
206907,558,8,612,2014-10-07
206908,523,16,576,2014-10-07
206909,313,13,365,2014-10-07
206910,157,8,207,2014-10-07
206911,824,6,881,2014-10-07
206912,409,7,461,2014-10-07
206913,428,3,480,2014-10-07
206914,167,8,217,2014-10-07
206915,729,6,784,2014-10-07
206916,982,14,1042,2014-10-07
206917,122,2,171,2014-10-07
206918,855,16,912,2014-10-07
206919,218,6,268,2014-10-07
206920,419,16,471,2014-10-07
206921,123,8,172,2014-10-07
206922,158,15,208,2014-10-07
206923,34,8,81,2014-10-07
206924,818,7,875,2014-10-07
206925,427,16,479,2014-10-07
206926,152,20,202,2014-10-07
206927,771,13,827,2014-10-07
206928,665,6,719,2014-10-07
206929,624,13,678,2014-10-07
206930,887,7,946,2014-10-07
206931,726,8,781,2014-10-07
206932,155,2,205,2014-10-07
206933,19,13,66,2014-10-07
206934,648,6,702,2014-10-07
206935,1115,13,3315,2014-10-07
206936,817,6,874,2014-10-07
206937,459,2,511,2014-10-07
206938,550,8,603,2014-10-07
206939,652,6,706,2014-10-07
206940,301,6,353,2014-10-07
206941,523,14,576,2014-10-07
206942,744,14,799,2014-10-07
206943,158,6,208,2014-10-07
206944,770,8,826,2014-10-07
206945,291,15,343,2014-10-07
206946,393,20,445,2014-10-07
206947,615,16,669,2014-10-07
206948,672,8,727,2014-10-07
206949,657,8,711,2014-10-07
206950,403,20,455,2014-10-07
206951,89,6,138,2014-10-07
206952,973,14,1033,2014-10-07
206953,275,20,327,2014-10-07
206954,103,6,152,2014-10-07
206955,887,7,946,2014-10-07
206956,857,6,915,2014-10-07
206957,498,13,551,2014-10-07
206958,976,15,1036,2014-10-07
206959,67,3,116,2014-10-07
206960,197,2,247,2014-10-07
206961,858,16,916,2014-10-07
206962,849,8,906,2014-10-07
206963,996,7,1056,2014-10-07
206964,962,15,1022,2014-10-07
206965,736,14,791,2014-10-07
206966,709,6,764,2014-10-07
206967,160,16,210,2014-10-07
206968,689,13,744,2014-10-07
206969,310,14,362,2014-10-07
206970,206,3,256,2014-10-07
206971,769,16,825,2014-10-07
206972,493,8,546,2014-10-07
206973,997,8,1057,2014-10-07
206974,603,8,657,2014-10-07
206975,493,8,546,2014-10-07
206976,806,6,862,2014-10-07
206977,836,2,893,2014-10-07
206978,55,13,103,2014-10-07
206979,558,8,612,2014-10-07
206980,19,13,66,2014-10-07
206981,158,6,208,2014-10-07
206982,672,8,727,2014-10-07
206983,973,14,1033,2014-10-07
206984,849,8,906,2014-10-07
206985,709,6,764,2014-10-07
206986,160,16,210,2014-10-07
206987,443,14,495,2014-10-08
206988,499,3,552,2014-10-08
206989,114,6,163,2014-10-08
206990,600,14,654,2014-10-08
206991,776,3,832,2014-10-08
206992,754,3,810,2014-10-08
206993,327,13,379,2014-10-08
206994,186,7,236,2014-10-08
206995,735,8,790,2014-10-08
206996,111,6,160,2014-10-08
206997,182,20,232,2014-10-08
206998,781,13,837,2014-10-08
206999,609,16,663,2014-10-08
207000,372,2,424,2014-10-08
207001,510,7,563,2014-10-08
207002,704,6,759,2014-10-08
207003,696,3,751,2014-10-08
207004,64,8,113,2014-10-08
207005,762,14,818,2014-10-08
207006,897,7,956,2014-10-08
207007,439,3,491,2014-10-08
207008,982,20,1042,2014-10-08
207009,943,3,1003,2014-10-08
207010,776,16,832,2014-10-08
207011,487,14,540,2014-10-08
207012,345,6,397,2014-10-08
207013,758,15,814,2014-10-08
207014,301,14,353,2014-10-08
207015,519,15,572,2014-10-08
207016,229,14,279,2014-10-08
207017,703,6,758,2014-10-08
207018,50,3,98,2014-10-08
207019,309,15,361,2014-10-08
207020,58,15,106,2014-10-08
207021,558,15,612,2014-10-08
207022,97,20,146,2014-10-08
207023,217,14,267,2014-10-08
207024,892,16,951,2014-10-08
207025,425,16,477,2014-10-08
207026,622,20,676,2014-10-08
207027,418,3,470,2014-10-08
207028,770,20,826,2014-10-08
207029,678,6,733,2014-10-08
207030,740,8,795,2014-10-08
207031,813,15,869,2014-10-08
207032,15,8,62,2014-10-08
207033,18,7,65,2014-10-08
207034,879,15,938,2014-10-08
207035,302,3,354,2014-10-08
207036,948,2,1008,2014-10-08
207037,379,20,431,2014-10-08
207038,8,14,55,2014-10-08
207039,1113,20,3313,2014-10-08
207040,733,14,788,2014-10-08
207041,495,14,548,2014-10-08
207042,499,7,552,2014-10-08
207043,511,8,564,2014-10-08
